longitude,latitude,Feature:string,GLF#:integer,parent_ima:string,glf_head_e:double,glf_head_l:double,glf_termin:double,glf_termin1:double,midchannel:double,midchannel1:double,midchannel2:double,midchannel3:double,center_e_l:double,center_lat:double,glf_length:double,glf_width_:double,glf_area_s:double,glf_orient:double,buffer_min:double,buffer_max:double,buffer_mea:double,buffer_std:double,elongation:double,Fill Color:color
49.4304,42.0441,point,438,P15_007003_2246_XN_44N310W,49.4951,42.0203,49.3657,42.0625,49.436,42.0528,49.4316,42.0354,49.43,42.04,6.22,1.05,6.53,293.75,-1907.0,-258.0,-994.0,548.77,5.93,0 204 255
49.40185,41.9003,point,439,P15_007003_2246_XN_44N310W,49.4211,41.9478,49.3826,41.8611,49.4048,41.9009,49.4167,41.8997,49.4,41.9,5.41,0.53,2.87,198.3,-2044.0,-247.0,-1126.39,498.33,10.22,0 204 255
49.23765,44.6487,point,440,P15_007003_2246_XN_44N310W,49.2375,44.6216,49.2378,44.6685,49.2605,44.6499,49.2192,44.6475,49.24,44.65,2.78,1.75,4.86,0.26,-2819.0,-1683.0,-2445.38,253.62,1.59,0 204 255
48.6609,45.3943,point,441,P15_007003_2246_XN_44N310W,48.6426,45.3489,48.6792,45.4485,48.7124,45.3777,48.6289,45.4109,48.66,45.39,6.1,3.99,24.35,14.46,-2413.0,-855.0,-1730.85,438.05,1.53,0 204 255
49.2316,48.78935,point,442,P19_008440_2275_XN_47N310W,49.2703,48.7849,49.1929,48.7932,49.2361,48.8035,49.2324,48.7752,49.23,48.79,3.06,1.68,5.16,279.27,-3270.0,-2832.0,-3114.66,105.44,1.82,0 204 255
49.25155,48.82315,point,443,P19_008440_2275_XN_47N310W,49.29,48.8174,49.2131,48.8369,49.2532,48.8377,49.2458,48.8086,49.25,48.82,3.22,1.75,5.62,291.09,-3141.0,-1705.0,-2514.68,386.53,1.84,0 204 255
49.3701,46.0178,point,444,P21_009297_2274_XI_47N310W,49.3501,46.0686,49.3901,45.9885,49.3647,46.0134,49.3843,46.0222,49.37,46.02,5.02,0.96,4.83,160.86,-2131.0,-775.0,-1768.15,319.86,5.23,0 204 255
49.2507,46.0171,point,445,P21_009297_2274_XI_47N310W,49.2485,46.0584,49.2529,45.9778,49.2642,46.0139,49.2798,46.0203,49.25,46.02,4.78,0.75,3.57,177.83,-2338.0,-246.0,-1355.37,601.31,6.41,0 204 255
49.34475,46.1809,point,446,P21_009297_2274_XI_47N310W,49.3301,46.1536,49.3594,46.2058,49.3535,46.176,49.334,46.1858,49.34,46.18,3.32,0.99,3.28,21.23,-2346.0,-209.0,-1490.6,679.23,3.36,0 204 255
49.2057,41.59765,point,447,B03_010642_2208_XN_40N310W,49.1848,41.6006,49.2266,41.5955,49.2053,41.5908,49.2065,41.6045,49.21,41.6,1.88,0.81,1.53,99.25,-2100.0,-1025.0,-1706.09,298.14,2.31,0 204 255
49.06055,40.3965,point,448,P15_006858_2226_XN_42N311W,49.0371,40.3596,49.084,40.427,49.0752,40.3899,49.0552,40.4031,49.06,40.4,4.52,1.19,5.4,27.91,-1299.0,-332.0,-586.36,298.84,3.78,0 204 255
48.95605,40.4265,point,449,P15_006858_2226_XN_42N311W,48.9272,40.3841,48.9849,40.4695,48.9736,40.4187,48.9478,40.4343,48.96,40.43,5.69,1.49,8.46,27.2,-1356.0,-274.0,-576.58,276.93,3.83,0 204 255
48.74075,40.47415,point,450,P15_006858_2226_XN_42N311W,48.7212,40.4378,48.7603,40.5139,48.7603,40.4661,48.7246,40.4822,48.74,40.47,4.84,1.87,9.06,21.33,-1357.0,-180.0,-543.37,347.64,2.59,0 204 255
48.54005,40.6963,point,451,P15_006858_2226_XN_42N311W,48.5354,40.7166,48.5447,40.678,48.5312,40.6946,48.5439,40.698,48.54,40.7,2.33,0.61,1.41,169.65,-1414.0,-211.0,-612.16,388.12,3.84,0 204 255
48.42895,41.1697,point,452,P15_006858_2226_XN_42N311W,48.4766,41.0965,48.3813,41.2532,48.4487,41.1824,48.4009,41.157,48.43,41.17,10.21,2.61,26.67,335.43,-1695.0,29.0,-537.9,551.94,3.91,0 204 255
48.6526,41.2053,point,453,P15_006858_2226_XN_42N311W,48.6526,41.179,48.6526,41.23,48.6597,41.2053,48.6453,41.2053,48.65,41.21,3.02,0.64,1.94,0.0,-1824.0,18.0,-758.89,646.08,4.71,0 204 255
48.43115,42.1387,point,454,P15_006858_2226_XN_42N311W,48.4268,42.1546,48.4355,42.1228,48.4199,42.136,48.4434,42.1414,48.43,42.14,1.92,1.08,2.08,168.53,-2271.0,-664.0,-1690.82,439.08,1.78,0 204 255
48.2081,42.77565,point,455,P15_006858_2226_XN_42N311W,48.2048,42.7949,48.2114,42.7566,48.1997,42.7744,48.2156,42.7769,48.21,42.78,2.29,0.71,1.62,172.79,-1744.0,-447.0,-1178.8,381.31,3.23,0 204 255
48.5371,42.64185,point,456,P15_006858_2226_XN_42N311W,48.5283,42.6111,48.5459,42.6834,48.5469,42.6399,48.5269,42.6438,48.54,42.64,4.35,0.9,3.93,10.15,-1776.0,-354.0,-1039.5,383.03,4.83,0 204 255
48.40565,43.1145,point,457,P15_006858_2226_XN_42N311W,48.4253,43.093,48.386,43.1406,48.416,43.1223,48.3975,43.1067,48.41,43.11,3.29,1.22,4.03,328.94,-1979.0,-554.0,-1087.78,409.69,2.69,0 204 255
48.17545,42.93435,point,458,P15_006858_2226_XN_42N311W,48.1592,42.927,48.1917,42.9407,48.1819,42.9253,48.1755,42.9434,48.18,42.93,1.63,1.11,1.8,60.06,-1739.0,-416.0,-900.59,428.34,1.47,0 204 255
48.49415,43.4309,point,459,P15_006858_2226_XN_42N311W,48.4507,43.429,48.5376,43.4346,48.4998,43.4182,48.4968,43.4436,48.49,43.43,3.76,1.51,5.67,84.9,-2484.0,-1479.0,-2131.58,211.64,2.49,0 204 255
48.50635,43.4783,point,460,P15_006858_2226_XN_42N311W,48.4839,43.4744,48.5288,43.4829,48.5154,43.471,48.509,43.4856,48.51,43.48,2.0,0.91,1.81,75.36,-2571.0,-1134.0,-2189.56,361.87,2.2,0 204 255
49.00515,41.5099,point,461,P16_007359_2220_XN_42N311W,48.9966,41.5393,49.0137,41.4839,49.0034,41.5083,49.0183,41.5115,49.01,41.51,3.37,0.69,2.32,166.98,-1740.0,-164.0,-822.84,396.45,4.9,0 204 255
49.09705,41.50225,point,462,P16_007359_2220_XN_42N311W,49.0718,41.5208,49.1223,41.4817,49.0933,41.4937,49.104,41.5108,49.1,41.5,3.22,1.12,3.61,135.94,-1800.0,-112.0,-1074.92,522.34,2.88,0 204 255
48.3242,40.75415,point,463,B05_011631_2208_XI_40N311W,48.3105,40.8445,48.3379,40.6941,48.3311,40.7605,48.3633,40.7478,48.32,40.75,9.0,1.63,14.67,172.14,-859.0,-39.0,-214.99,193.02,5.52,0 204 255
47.8682,40.47265,point,464,P15_006713_2212_XN_41N312W,47.8809,40.4099,47.8555,40.5286,47.8921,40.469,47.8667,40.4763,47.87,40.47,7.13,1.22,8.73,350.76,-1063.0,161.0,-147.69,306.51,5.82,0 204 255
47.9535,40.9264,point,465,P15_006713_2212_XN_41N312W,47.9285,40.9441,47.9785,40.9065,47.9497,40.9197,47.9587,40.9331,47.95,40.93,3.16,0.89,2.81,134.85,-1429.0,205.0,-806.4,554.36,3.55,0 204 255
47.8375,40.8662,point,466,P15_006713_2212_XN_41N312W,47.8503,40.9168,47.8247,40.8311,47.8376,40.8679,47.8508,40.8645,47.84,40.87,5.21,0.63,3.25,192.74,-1636.0,178.0,-923.55,384.99,8.33,0 204 255
47.76955,40.97645,point,467,P15_006713_2212_XN_41N312W,47.8118,40.9553,47.7273,41.0003,47.7664,40.9839,47.7593,40.969,47.77,40.98,4.63,0.94,4.34,305.23,-1810.0,207.0,-759.98,600.91,4.93,0 204 255
48.0243,40.5148,point,468,P15_006713_2212_XN_41N312W,48.0305,40.4915,48.0181,40.5325,48.0327,40.5166,48.0156,40.513,48.02,40.51,2.49,0.8,1.99,347.05,-1098.0,97.0,-397.93,374.87,3.12,0 204 255
48.39315,48.90015,point,469,P17_007504_2284_XN_48N312W,48.3735,48.9129,48.4128,48.8855,48.3887,48.8953,48.3948,48.905,48.39,48.9,2.23,0.62,1.39,136.67,-3006.0,-2340.0,-2681.94,193.95,3.59,0 204 255
48.35765,48.8795,point,470,P17_007504_2284_XN_48N312W,48.3335,48.8916,48.3818,48.8679,48.3586,48.8723,48.3691,48.8867,48.36,48.88,2.35,0.95,2.22,126.71,-3153.0,-2507.0,-2952.86,155.75,2.48,0 204 255
48.2837,48.91405,point,471,P17_007504_2284_XN_48N312W,48.334,48.9319,48.2334,48.8914,48.2695,48.926,48.2817,48.9021,48.28,48.91,4.6,1.49,6.87,238.55,-3135.0,-1379.0,-2294.41,457.58,3.08,0 204 255
47.3231,43.3324,point,472,P17_007715_2232_XN_43N312W,47.3291,43.273,47.3171,43.3858,47.3667,43.332,47.3381,43.3328,47.32,43.33,6.71,1.23,8.27,355.58,-1242.0,-65.0,-485.31,322.24,5.43,0 204 255
47.43545,43.3609,point,473,P17_007715_2232_XN_43N312W,47.4158,43.3403,47.4551,43.386,47.4414,43.3565,47.4329,43.3653,47.44,43.36,3.19,0.64,2.04,32.0,-1657.0,-61.0,-854.28,465.78,5.01,0 204 255
47.4935,43.3434,point,474,P17_007715_2232_XN_43N312W,47.4819,43.3345,47.5051,43.3513,47.4961,43.3394,47.4905,43.3474,47.49,43.34,1.41,0.53,0.75,45.12,-2012.0,-69.0,-1183.05,581.62,2.65,0 204 255
47.31665,44.01515,point,475,P17_007715_2232_XN_43N312W,47.2363,44.0232,47.397,44.0032,47.3223,44.0027,47.3257,44.0276,47.32,44.02,6.95,1.48,10.31,99.76,-1232.0,-458.0,-653.6,165.14,4.69,0 204 255
47.35935,44.1973,point,476,P17_007715_2232_XN_43N312W,47.3159,44.1873,47.4028,44.198,47.3647,44.1863,47.3608,44.2083,47.36,44.2,3.75,1.31,4.93,80.23,-1702.0,-520.0,-1321.6,391.21,2.85,0 204 255
47.29175,44.25125,point,477,P17_007715_2232_XN_43N312W,47.2573,44.219,47.3262,44.2771,47.3022,44.2434,47.2817,44.2591,47.29,44.25,4.52,1.27,5.76,40.32,-1682.0,-461.0,-945.85,414.71,3.55,0 204 255
47.4475,44.3606,point,478,P17_007715_2232_XN_43N312W,47.4302,44.4046,47.4648,44.3191,47.4487,44.3606,47.4727,44.3606,47.45,44.36,5.28,1.02,5.37,163.85,-1688.0,-589.0,-963.22,370.48,5.19,0 204 255
47.5316,44.32045,point,479,P17_007715_2232_XN_43N312W,47.5244,44.3501,47.5388,44.2945,47.5342,44.3201,47.5469,44.3208,47.53,44.32,3.35,0.54,1.81,169.5,-1881.0,-650.0,-1201.5,313.69,6.2,0 204 255
46.2841,41.53405,point,480,P03_002032_2220_XN_42N313W,46.2515,41.5352,46.3167,41.5298,46.2852,41.5239,46.2871,41.5442,46.28,41.53,2.91,1.21,3.51,96.29,-2402.0,-1099.0,-1926.35,352.25,2.41,0 204 255
46.6326,42.5935,point,481,P16_007425_2220_XN_42N313W,46.6309,42.6174,46.6343,42.5735,46.6284,42.593,46.6406,42.594,46.63,42.59,2.61,0.54,1.4,176.74,-1103.0,39.0,-458.21,425.15,4.87,0 204 255
47.1975,42.3667,point,482,P17_007570_2244_XN_44N313W,47.1875,42.3259,47.2075,42.3826,47.2173,42.3611,47.1885,42.3723,47.2,42.37,3.47,1.43,4.95,14.6,-1180.0,-157.0,-471.22,298.8,2.44,0 204 255
46.8545,43.29985,point,483,B04_011275_2252_XN_45N313W,46.8313,43.3382,46.8777,43.273,46.8523,43.2952,46.873,43.3045,46.85,43.3,4.35,1.05,4.57,152.61,-1119.0,-14.0,-431.51,299.8,4.15,0 204 255
46.91065,43.3091,point,484,B04_011275_2252_XN_45N313W,46.8989,43.3235,46.9224,43.292,46.908,43.3067,46.915,43.3115,46.91,43.31,2.12,0.41,0.88,151.5,-1155.0,-5.0,-592.75,425.48,5.12,0 204 255
46.49825,44.4351,point,485,B04_011275_2252_XN_45N313W,46.4902,44.5095,46.5063,44.3684,46.5059,44.4246,46.5298,44.4456,46.5,44.44,8.39,1.6,13.46,175.34,-737.0,-165.0,-377.67,106.95,5.23,0 204 255
46.63625,44.66065,point,486,B04_011275_2252_XN_45N313W,46.6055,44.6096,46.667,44.7175,46.6523,44.6404,46.5898,44.6809,46.64,44.66,6.9,3.56,24.6,22.05,-2168.0,-218.0,-906.54,601.86,1.94,0 204 255
46.43285,44.688,point,487,B04_011275_2252_XN_45N313W,46.4409,44.6546,46.4248,44.7107,46.4512,44.6907,46.4233,44.6853,46.43,44.69,3.39,1.22,4.14,348.47,-2081.0,-179.0,-901.5,621.75,2.79,0 204 255
45.6261,41.11965,point,488,P03_002243_2219_XN_41N314W,45.6877,41.0637,45.5645,41.1716,45.6206,41.1275,45.5977,41.1118,45.63,41.12,8.44,1.38,11.66,319.34,-2038.0,-1040.0,-1422.66,165.43,6.1,0 204 255
45.9016,42.0442,point,489,P03_002243_2219_XN_41N314W,45.9761,42.0452,45.8271,42.0393,45.8984,42.053,45.897,42.0354,45.9,42.04,6.57,1.04,6.86,267.0,-2143.0,-962.0,-1367.29,264.71,6.29,0 204 255
45.39575,42.6399,point,490,P03_002243_2219_XN_41N314W,45.4148,42.6746,45.3767,42.6231,45.3733,42.6477,45.3984,42.6321,45.4,42.64,3.48,1.43,4.98,208.57,-2472.0,-1092.0,-1603.01,388.39,2.43,0 204 255
45.8076,38.56715,point,491,B06_011908_2194_XN_39N314W,46.0254,38.3845,45.5898,38.7117,45.8838,38.5984,45.8701,38.5359,45.81,38.57,28.0,3.76,105.23,313.98,-202.0,236.0,3.99,112.2,7.45,0 204 255
45.91505,43.6111,point,492,P17_007781_2256_XN_45N314W,45.8809,43.6824,45.9492,43.5681,45.9072,43.6023,45.9395,43.6199,45.92,43.61,7.38,1.73,12.81,156.59,-1090.0,-192.0,-390.11,242.42,4.25,0 204 255
46.00395,43.6575,point,493,P17_007781_2256_XN_45N314W,45.9854,43.7136,46.0225,43.6267,45.9951,43.6531,46.0146,43.6619,46.0,43.66,5.39,0.99,5.31,162.83,-1249.0,-176.0,-413.74,285.91,5.47,0 204 255
45.77465,44.37725,point,494,P17_007781_2256_XN_45N314W,45.8789,44.3425,45.6704,44.4466,45.7583,44.3924,45.7393,44.3621,45.77,44.38,10.77,1.97,21.2,305.02,-1804.0,16.0,-692.57,524.1,5.47,0 204 255
46.0525,44.32915,point,495,P17_007781_2256_XN_45N314W,46.0225,44.3118,46.0825,44.3479,46.0581,44.3206,46.0459,44.3377,46.05,44.33,3.32,1.14,3.78,49.91,-1681.0,124.0,-652.37,597.08,2.92,0 204 255
45.63355,44.3257,point,496,P17_007781_2256_XN_45N314W,45.6895,44.2986,45.5776,44.3606,45.6489,44.3377,45.6328,44.3137,45.63,44.33,6.0,1.58,9.47,307.8,-1888.0,-184.0,-1142.21,478.46,3.8,0 204 255
45.6152,44.26685,point,497,P17_007781_2256_XN_45N314W,45.7031,44.2327,45.5273,44.3137,45.627,44.2805,45.6216,44.2532,45.62,44.27,8.87,1.63,14.5,302.82,-1299.0,-46.0,-376.01,333.27,5.43,0 204 255
44.05885,40.822,point,498,P01_001478_2221_XN_42N315W,44.0518,40.7361,44.0659,40.9368,44.0474,40.8308,44.0181,40.8132,44.06,40.82,11.91,1.68,19.99,3.04,-2723.0,-2170.0,-2484.92,160.73,7.1,0 204 255
44.26955,40.8472,point,499,P01_001478_2221_XN_42N315W,44.2354,40.7966,44.3037,40.8718,44.271,40.8406,44.2554,40.8538,44.27,40.85,5.41,1.05,5.68,34.47,-3455.0,-1766.0,-2579.9,478.17,5.15,0 204 255
44.3342,40.79325,point,500,P01_001478_2221_XN_42N315W,44.3315,40.7581,44.3369,40.8357,44.3477,40.7923,44.3218,40.7942,44.33,40.79,4.61,1.17,5.38,3.01,-3359.0,-1946.0,-2494.14,395.33,3.94,0 204 255
44.26365,41.76955,point,501,P01_001478_2221_XN_42N315W,44.3364,41.742,44.1909,41.7747,44.269,41.7942,44.2593,41.7449,44.26,41.77,6.72,2.95,19.84,286.81,-3761.0,-1858.0,-2756.69,426.83,2.27,0 204 255
43.95435,42.66555,point,502,P01_001478_2221_XN_42N315W,43.9419,42.6892,43.9668,42.6345,43.9302,42.6546,43.9761,42.6765,43.95,42.67,3.42,2.38,8.15,161.48,-3319.0,-1541.0,-2502.81,512.49,1.43,0 204 255
44.69655,43.6621,point,503,P04_002454_2249_XN_44N315W,44.7041,43.6467,44.689,43.6858,44.7051,43.6643,44.6904,43.6599,44.7,43.66,2.41,0.68,1.64,344.4,-1915.0,-509.0,-1344.08,426.7,3.53,0 204 255
44.96195,43.7549,point,504,P04_002454_2249_XN_44N315W,44.9556,43.7356,44.9683,43.7674,44.9736,43.7517,44.9536,43.7581,44.96,43.75,1.96,0.94,1.84,16.09,-2091.0,-342.0,-1207.56,522.85,2.09,0 204 255
44.6099,43.98195,point,505,P04_002454_2249_XN_44N315W,44.5889,43.9422,44.6309,44.0266,44.6279,43.9729,44.5923,43.991,44.61,43.98,5.31,1.86,9.88,19.69,-2179.0,-335.0,-1205.98,540.9,2.86,0 204 255
44.6776,44.26575,point,506,P04_002454_2249_XN_44N315W,44.6985,44.2935,44.6567,44.2466,44.6775,44.2693,44.6855,44.2622,44.68,44.27,3.3,0.54,1.78,212.56,-2453.0,-664.0,-1429.17,461.0,6.1,0 204 255
44.44385,44.38975,point,507,P04_002454_2249_XN_44N315W,44.5032,44.3709,44.3845,44.3865,44.4453,44.3972,44.4414,44.3823,44.44,44.39,5.11,0.9,4.59,280.46,-2708.0,-622.0,-1708.69,582.11,5.69,0 204 255
44.9436,44.88795,point,508,P04_002454_2249_XN_44N315W,44.9692,44.8386,44.918,44.9329,44.9653,44.8884,44.9302,44.8875,44.94,44.89,5.99,1.47,8.83,338.98,-2258.0,8.0,-1321.58,657.72,4.06,0 204 255
44.6389,41.7932,point,509,P03_002098_2220_XI_42N315W,44.6106,41.8086,44.6672,41.7866,44.6343,41.7854,44.6382,41.801,44.64,41.79,2.82,0.94,2.65,117.52,-3649.0,-3230.0,-3486.24,90.5,3.0,0 204 255
44.59585,41.78065,point,510,P03_002098_2220_XI_42N315W,44.564,41.8032,44.6277,41.7737,44.5928,41.7764,44.5972,41.7849,44.6,41.78,3.31,0.54,1.79,121.82,-3486.0,-2085.0,-3088.58,341.13,6.14,0 204 255
44.57775,41.75245,point,511,P03_002098_2220_XI_42N315W,44.5303,41.7754,44.6252,41.7468,44.5781,41.7444,44.5815,41.7605,44.58,41.75,4.53,0.97,4.37,111.97,-3402.0,-2003.0,-2596.43,378.76,4.68,0 204 255
44.5205,41.67995,point,512,P03_002098_2220_XI_42N315W,44.4614,41.6704,44.5796,41.6839,44.5359,41.6704,44.5334,41.6895,44.52,41.68,5.29,1.14,6.02,81.27,-2818.0,-1395.0,-2060.48,367.3,4.65,0 204 255
44.00755,40.50225,point,513,P13_006133_2196_XN_39N315W,44.0122,40.4739,44.0029,40.5254,44.0176,40.5042,44.0032,40.5003,44.01,40.5,3.08,0.69,2.12,352.18,-2103.0,-1268.0,-1723.39,221.54,4.47,0 204 255
44.71195,39.3101,point,514,P17_007491_2211_XI_41N315W,44.6851,39.334,44.7388,39.2935,44.7026,39.3035,44.7136,39.3167,44.71,39.31,3.44,0.93,3.2,134.25,-2022.0,-50.0,-956.96,497.26,3.69,0 204 255
43.8408,40.93145,point,515,P05_002876_2219_XI_41N316W,43.8169,40.8963,43.8647,40.9539,43.8462,40.9251,43.8296,40.9378,43.84,40.93,4.03,1.06,4.26,32.07,-3231.0,-1816.0,-2430.02,328.57,3.81,0 204 255
43.3621,41.30885,point,516,P05_002876_2219_XI_41N316W,43.2974,41.3079,43.4268,41.3089,43.3623,41.301,43.3623,41.3167,43.36,41.31,5.76,0.93,5.36,89.37,-3045.0,-802.0,-2047.07,565.59,6.19,0 204 255
43.3779,41.6802,point,517,P05_002876_2219_XI_41N316W,43.3408,41.678,43.415,41.6819,43.3755,41.6697,43.374,41.6907,43.38,41.68,3.29,1.25,4.1,85.95,-3822.0,-2355.0,-3126.49,406.54,2.64,0 204 255
44.02625,44.0624,point,518,P21_009284_2261_XN_46N316W,43.9985,44.0364,44.054,44.0979,44.0525,44.0442,44.012,44.0806,44.03,44.06,4.34,2.76,12.0,32.94,-2625.0,-851.0,-1821.98,466.79,1.57,0 204 255
43.5069,31.2899,point,519,B02_010339_2117_XI_31N316W,43.4899,31.2876,43.5239,31.2925,43.5059,31.2872,43.5026,31.2926,43.51,31.29,1.75,0.36,0.63,80.42,-1199.0,-416.0,-704.16,239.67,4.84,0 204 255
43.53515,31.4474,point,520,B02_010339_2117_XI_31N316W,43.5178,31.459,43.5525,31.4343,43.5342,31.4448,43.5374,31.45,43.54,31.45,2.29,0.35,0.8,129.83,-1153.0,-386.0,-606.1,227.85,6.56,0 204 255
42.0676,40.1145,point,521,B04_011262_2208_XN_40N317W,42.0371,40.0554,42.0981,40.1629,42.0781,40.1033,42.0454,40.1257,42.07,40.11,6.95,1.99,13.82,23.44,-1291.0,-583.0,-780.53,191.96,3.49,0 204 255
41.9686,38.5059,point,522,P16_007267_2195_XN_39N318W,41.9692,38.5232,41.968,38.4898,41.9675,38.5054,41.9766,38.5064,41.97,38.51,1.98,0.43,0.84,181.61,-1496.0,-212.0,-952.49,289.73,4.65,0 204 255
41.5144,38.0369,point,523,P16_007267_2195_XN_39N318W,41.5005,38.0193,41.5283,38.0537,41.5225,38.0335,41.512,38.0403,41.51,38.04,2.42,0.63,1.53,32.47,-937.0,589.0,23.54,485.61,3.81,0 204 255
41.0005,43.2488,point,524,P18_007913_2244_XN_44N319W,40.9873,43.2229,41.0137,43.2781,41.0093,43.2449,40.9937,43.2527,41.0,43.25,3.46,0.82,2.83,19.2,-1884.0,-417.0,-897.51,450.4,4.24,0 204 255
40.59325,45.2349,point,525,P18_007913_2244_XN_44N319W,40.499,45.1799,40.6875,45.2976,40.6606,45.2083,40.6167,45.2615,40.59,45.23,10.51,3.65,38.35,48.37,-832.0,605.0,158.02,345.47,2.88,0 204 255
39.3713,44.7622,point,526,P17_007623_2271_XI_47N320W,39.3774,44.699,39.3652,44.8167,39.4072,44.7644,39.3486,44.76,39.37,44.76,7.0,2.48,17.35,355.79,-2258.0,-177.0,-1358.46,621.2,2.82,0 204 255
39.55105,44.72095,point,527,P17_007623_2271_XI_47N320W,39.521,44.6443,39.5811,44.8406,39.6304,44.7024,39.4761,44.7395,39.55,44.72,11.91,6.86,81.68,12.25,-1856.0,-138.0,-869.74,562.17,1.74,0 204 255
39.33035,45.3826,point,528,P17_007623_2271_XI_47N320W,39.3296,45.429,39.3311,45.3411,39.3291,45.3787,39.3564,45.3865,39.33,45.38,5.21,1.23,6.39,179.31,-1593.0,176.0,-983.0,363.84,4.25,0 204 255
39.4133,45.3838,point,529,P17_007623_2271_XI_47N320W,39.4023,45.3972,39.4243,45.3709,39.4082,45.3806,39.415,45.387,39.41,45.38,1.81,0.47,0.86,149.56,-1795.0,-129.0,-1251.02,521.74,3.82,0 204 255
39.43775,45.38845,point,530,P17_007623_2271_XI_47N320W,39.4253,45.4041,39.4502,45.3757,39.4331,45.3836,39.4453,45.3933,39.44,45.39,1.98,0.77,1.52,148.37,-1775.0,89.0,-1354.3,399.01,2.58,0 204 255
39.4678,45.41845,point,531,P17_007623_2271_XI_47N320W,39.4478,45.4363,39.4878,45.3982,39.4702,45.4138,39.478,45.4231,39.47,45.42,2.81,0.64,1.79,143.6,-1628.0,576.0,-548.31,632.03,4.39,0 204 255
39.4524,45.60375,point,532,P17_007623_2271_XI_47N320W,39.4629,45.5608,39.4419,45.6511,39.4614,45.6057,39.4385,45.6018,39.45,45.6,5.42,0.98,5.3,350.77,-1655.0,595.0,-555.05,736.45,5.55,0 204 255
39.5149,45.60155,point,533,P17_007623_2271_XI_47N320W,39.5015,45.5632,39.5283,45.6409,39.5254,45.5969,39.5005,45.6062,39.51,45.6,4.74,1.17,5.55,13.56,-1712.0,593.0,-607.67,743.87,4.05,0 204 255
39.70655,45.58255,point,534,P17_007623_2271_XI_47N320W,39.7295,45.5178,39.6836,45.6355,39.7217,45.5877,39.6812,45.5774,39.71,45.58,7.23,1.79,12.93,344.75,-1180.0,864.0,88.35,634.83,4.05,0 204 255
39.3577,38.3811,point,535,P13_006120_2199_XN_39N321W,39.3804,38.3543,39.335,38.4124,39.3828,38.3938,39.3428,38.3684,39.36,38.38,4.04,2.39,9.66,328.53,-1774.0,-745.0,-1255.15,300.76,1.69,0 204 255
39.1079,45.52415,point,536,P13_006265_2271_XN_47N321W,39.2412,45.5071,38.9746,45.5335,39.1123,45.5383,39.1089,45.51,39.11,45.52,11.18,1.68,18.82,278.14,-1045.0,558.0,-231.96,401.32,6.64,0 204 255
38.4824,46.15115,point,537,P17_007478_2270_XN_47N321W,38.4792,46.1311,38.4856,46.1719,38.4893,46.1499,38.4768,46.1524,38.48,46.15,2.43,0.53,1.3,6.2,-2919.0,-1410.0,-2328.4,409.27,4.55,0 204 255
38.5885,46.51005,point,538,P17_007478_2270_XN_47N321W,38.614,46.5086,38.563,46.5127,38.5908,46.5174,38.5894,46.5027,38.59,46.51,2.09,0.87,1.83,276.68,-3182.0,-2007.0,-2576.49,322.87,2.4,0 204 255
38.44765,46.74295,point,539,P17_007478_2270_XN_47N321W,38.4456,46.7632,38.4497,46.7183,38.4358,46.7415,38.4629,46.7444,38.45,46.74,2.67,1.11,2.97,176.42,-2983.0,-1827.0,-2191.12,262.52,2.39,0 204 255
38.29125,45.1353,point,540,P18_007979_2264_XN_46N321W,38.2944,45.1619,38.2881,45.1038,38.2798,45.1365,38.3071,45.1341,38.29,45.14,3.45,1.15,3.97,184.38,-2214.0,435.0,-1073.66,798.0,3.0,0 204 255
38.18455,45.1382,point,541,B07_012317_2255_XI_45N321W,38.1753,45.2029,38.1938,45.0789,38.1665,45.136,38.2017,45.1404,38.18,45.14,7.39,1.49,11.05,173.99,-1833.0,334.0,-459.0,563.83,4.94,0 204 255
37.9541,45.5391,point,542,B07_012317_2255_XI_45N321W,38.0503,45.5335,37.8579,45.5667,37.9497,45.5525,37.9536,45.5257,37.95,45.54,8.22,1.6,13.13,283.91,-1443.0,16.0,-367.15,338.28,5.15,0 204 255
37.82545,45.4622,point,543,B07_012317_2255_XI_45N321W,37.8599,45.4168,37.791,45.4866,37.8501,45.4715,37.8228,45.4529,37.83,45.46,5.03,1.58,7.96,325.32,-1877.0,23.0,-515.71,560.95,3.18,0 204 255
37.8143,45.0973,point,544,P17_007689_2259_XI_45N322W,37.7966,45.1319,37.832,45.0716,37.8105,45.0903,37.8384,45.1043,37.81,45.1,3.87,1.43,5.54,157.48,-1250.0,-150.0,-483.07,193.73,2.7,0 204 255
37.8005,45.08135,point,545,P17_007689_2259_XI_45N322W,37.7922,45.0962,37.8088,45.0667,37.7986,45.0789,37.8074,45.0838,37.8,45.08,1.88,0.47,0.88,158.32,-2607.0,-476.0,-1646.67,711.02,4.01,0 204 255
37.7362,45.0701,point,546,P17_007689_2259_XI_45N322W,37.7239,45.0845,37.7485,45.0549,37.7334,45.0674,37.7395,45.0728,37.74,45.07,2.03,0.41,0.83,149.58,-2707.0,-612.0,-1679.94,674.66,4.97,0 204 255
37.5509,45.0398,point,547,P17_007689_2259_XI_45N322W,37.5649,45.0615,37.5369,45.0134,37.543,45.0427,37.5544,45.0369,37.55,45.04,3.08,0.59,1.81,202.37,-2815.0,-1033.0,-2363.12,509.35,5.24,0 204 255
